t,id,x,y,vx,vy
0.005,122.194,1.27711,-3.51625e-06,-9.80644
0.005,121.071,2.19903,-0.000130922,-49.9143
0.005,122.194,2.19903,-5.27678e-06,-49.9143
0.005,121.071,2.19957,-1.26911e-05,39.9143
0.005,122.194,2.19957,-5.27678e-06,39.9142
0.005,123.316,-8.82602,0,-10
0.005,124.439,-8.82602,0,-10
0.005,123.316,-7.70356,0,-10
0.005,124.439,-7.70356,0,-10
0.005,123.316,-6.5811,0,-10
0.005,124.439,-6.5811,0,-10
0.005,123.316,-5.45863,0,-10
0.005,124.439,-5.45863,0,-10
0.005,123.316,-4.33617,0,-10
0.005,124.439,-4.33617,0,-10
0.005,123.316,-3.21371,0,-10
0.005,124.439,-3.21371,0,-10
0.005,123.316,-2.09125,0,-10
0.005,124.439,-2.09125,0,-10
0.005,123.316,-0.968786,-2.92326e-05,-10
0.005,124.439,-0.968786,2.92326e-05,-10
0.005,123.316,0.153676,2.05542e-06,-10
0.005,124.439,0.153676,-2.05542e-06,-10
0.005,123.316,1.27711,1.89111e-06,-9.80645
0.005,124.439,1.27711,-3.51625e-06,-9.80644
0.005,123.316,2.19903,5.27678e-06,-49.9143
0.005,124.439,2.19903,-5.27678e-06,-49.9143
0.005,123.316,2.19957,-1.26911e-05,39.9143
0.005,124.439,2.19957,1.26911e-05,39.9143
0.005,125.561,-8.82602,0,-10
0.005,126.684,-8.82602,0,-10
0.005,125.561,-7.70356,0,-10
0.005,126.684,-7.70356,0,-10
0.005,125.561,-6.5811,0,-10
0.005,126.684,-6.5811,0,-10
0.005,125.561,-5.45863,0,-10
0.005,126.684,-5.45863,0,-10
0.005,125.561,-4.33617,0,-10
0.005,126.684,-4.33617,0,-10
0.005,125.561,-3.21371,0,-10
0.005,126.684,-3.21371,0,-10
0.005,125.561,-2.09125,0,-10
0.005,126.684,-2.09125,0,-10
0.005,125.561,-0.968786,-2.92326e-05,-10
0.005,126.684,-0.968786,2.92326e-05,-10
0.005,125.561,0.153676,2.05542e-06,-10
0.005,126.684,0.153676,-2.05542e-06,-10
0.005,125.561,1.27711,3.51625e-06,-9.80644
0.005,126.684,1.27711,-1.89111e-06,-9.80645
0.005,125.561,2.19903,5.27678e-06,-49.9143
0.005,126.684,2.19903,-5.27678e-06,-49.9143
0.005,125.561,2.19957,-1.26911e-05,39.9143
0.005,126.684,2.19957,1.26911e-05,39.9143
0.005,127.806,-8.82602,0,-10
0.005,128.929,-8.82602,0,-10
0.005,127.806,-7.70356,0,-10
0.005,128.929,-7.70356,0,-10
0.005,127.806,-6.5811,0,-10
0.005,128.929,-6.5811,0,-10
0.005,127.806,-5.45863,0,-10
0.005,128.929,-5.45863,0,-10
0.005,127.806,-4.33617,0,-10
0.005,128.929,-4.33617,0,-10
0.005,127.806,-3.21371,0,-10
0.005,128.929,-3.21371,0,-10
0.005,127.806,-2.09125,0,-10
0.005,128.929,-2.09125,0,-10
0.005,127.806,-0.968786,-2.92326e-05,-10
0.005,128.929,-0.968786,2.92326e-05,-10
0.005,127.806,0.153676,2.05542e-06,-10
0.005,128.929,0.153676,3.08578e-05,-10
0.005,127.806,1.27711,3.51625e-06,-9.80644
0.005,128.929,1.27711,-1.89111e-06,-9.80645
