x,y,objet
121.071,24.5923,rectangle
122.194,24.592,rectangle
123.316,23.4693,rectangle
124.439,23.4693,rectangle
123.316,24.5923,rectangle
124.439,24.592,rectangle
125.561,23.4693,rectangle
126.684,23.4693,rectangle
125.561,24.592,rectangle
126.684,24.5923,rectangle
127.806,23.4693,rectangle
128.929,23.4693,rectangle
127.806,24.592,rectangle
128.929,24.5923,rectangle
130.051,23.469,rectangle
131.174,23.4696,rectangle
132.296,23.4693,rectangle
130.051,24.592,rectangle
131.174,24.592,rectangle
132.296,24.592,rectangle
133.418,23.4693,rectangle
134.541,23.4693,rectangle
133.418,24.5923,rectangle
134.541,24.592,rectangle
135.663,23.4693,rectangle
136.786,23.4693,rectangle
135.663,24.5923,rectangle
136.786,24.5923,rectangle
137.908,23.4693,rectangle
139.031,23.4693,rectangle
137.908,24.592,rectangle
139.031,24.5923,rectangle
140.153,23.4693,rectangle
141.276,23.4696,rectangle
142.398,23.4693,rectangle
140.153,24.592,rectangle
141.276,24.592,rectangle
142.398,24.592,rectangle
143.52,23.4693,rectangle
144.643,23.4693,rectangle
143.52,24.5923,rectangle
144.643,24.592,rectangle
145.765,23.4693,rectangle
146.888,23.4693,rectangle
145.765,24.5923,rectangle
146.888,24.592,rectangle
148.01,23.4693,rectangle
149.133,23.4693,rectangle
148.011,24.592,rectangle
149.133,24.5923,rectangle
150.255,23.4693,rectangle
151.378,23.4693,rectangle
150.255,24.592,rectangle
151.378,24.592,rectangle
152.5,23.469,rectangle
153.623,23.4696,rectangle
154.746,23.4693,rectangle
152.5,24.592,rectangle
153.623,24.592,rectangle
154.745,24.592,rectangle
155.867,23.4693,rectangle
156.99,23.4693,rectangle
155.867,24.5923,rectangle
156.99,24.592,rectangle
158.112,23.4693,rectangle
159.235,23.4693,rectangle
158.113,24.592,rectangle
159.235,24.5923,rectangle
160.357,23.4693,rectangle
161.48,23.4693,rectangle
160.358,24.592,rectangle
161.48,24.5923,rectangle
162.602,23.4693,rectangle
163.725,23.4696,rectangle
164.848,23.4693,rectangle
162.602,24.592,rectangle
163.725,24.592,rectangle
164.847,24.592,rectangle
165.97,23.4693,rectangle
167.093,23.4693,rectangle
165.97,24.5923,rectangle
167.092,24.592,rectangle
168.215,23.4693,rectangle
169.337,23.4693,rectangle
168.215,24.5923,rectangle
169.337,24.5923,rectangle
170.459,23.4693,rectangle
171.582,23.4693,rectangle
170.46,24.592,rectangle
171.582,24.5923,rectangle
172.704,23.4693,rectangle
173.827,23.4696,rectangle
174.95,23.469,rectangle
172.705,24.592,rectangle
173.827,24.592,rectangle
174.95,24.592,rectangle
176.072,23.4693,rectangle
177.195,23.4693,rectangle
176.072,24.5923,rectangle
177.194,24.592,rectangle
178.317,23.4693,rectangle
179.44,23.4693,rectangle
178.317,24.5923,rectangle
179.439,24.592,rectangle
180.562,23.4693,rectangle
181.685,23.4693,rectangle
180.562,24.592,rectangle
181.685,24.5923,rectangle
182.807,23.4693,rectangle
183.93,23.4693,rectangle
182.807,24.592,rectangle
183.93,24.5923,rectangle
185.052,23.469,rectangle
186.174,23.4696,rectangle
187.297,23.4693,rectangle
185.052,24.592,rectangle
186.174,24.592,rectangle
187.297,24.592,rectangle
188.419,23.4693,rectangle
189.542,23.4693,rectangle
188.419,24.5923,rectangle
189.542,24.592,rectangle
190.664,23.4693,rectangle
191.787,23.4693,rectangle
190.664,24.5923,rectangle
191.787,24.5923,rectangle
192.909,23.4693,rectangle
194.032,23.4693,rectangle
192.909,24.592,rectangle
194.032,24.5923,rectangle
195.154,23.4693,rectangle
196.276,23.4696,rectangle
197.399,23.4693,rectangle
195.154,24.592,rectangle
196.276,24.592,rectangle
197.399,24.592,rectangle
198.521,23.4693,rectangle
199.644,23.4693,rectangle
198.521,24.5923,rectangle
199.644,24.592,rectangle
200.766,23.4693,rectangle
201.889,23.4693,rectangle
200.766,24.5923,rectangle
201.889,24.592,rectangle
203.011,23.4693,rectangle
204.134,23.4693,rectangle
203.011,24.592,rectangle
204.134,24.5923,rectangle
205.256,23.4693,rectangle
206.379,23.4693,rectangle
205.256,24.592,rectangle
206.379,24.592,rectangle
207.501,23.469,rectangle
208.623,23.4696,rectangle
209.746,23.4693,rectangle
207.501,24.592,rectangle
208.623,24.592,rectangle
209.746,24.592,rectangle
210.868,23.4693,rectangle
211.991,23.4693,rectangle
210.868,24.5923,rectangle
211.991,24.592,rectangle
213.113,23.4693,rectangle
214.236,23.4696,rectangle
213.113,24.592,rectangle
214.236,24.592,rectangle
35.7637,25.7145,rectangle
36.887,25.7142,rectangle
35.7637,26.8369,rectangle
36.887,26.8372,rectangle
38.0089,25.7142,rectangle
39.1319,25.7142,rectangle
38.0089,26.8372,rectangle
39.1319,26.8372,rectangle
40.2541,25.7145,rectangle
41.3765,25.7145,rectangle
42.499,25.7145,rectangle
40.2541,26.8369,rectangle
41.3765,26.8369,rectangle
42.499,26.8369,rectangle
43.6213,25.7142,rectangle
44.7439,25.7145,rectangle
43.6213,26.8372,rectangle
44.7439,26.8369,rectangle
45.8662,25.7142,rectangle
46.9891,25.7142,rectangle
45.8662,26.8372,rectangle
46.9891,26.8372,rectangle
48.1111,25.7142,rectangle
49.2341,25.7142,rectangle
48.1111,26.8372,rectangle
49.2341,26.8372,rectangle
50.356,25.7142,rectangle
51.479,25.7142,rectangle
50.3563,26.8369,rectangle
51.479,26.8372,rectangle
52.6012,25.7145,rectangle
53.7237,25.7145,rectangle
54.8461,25.7145,rectangle
52.6012,26.8369,rectangle
53.7237,26.8369,rectangle
54.8461,26.8369,rectangle
55.9683,25.7142,rectangle
57.0913,25.7142,rectangle
55.9683,26.8372,rectangle
57.0913,26.8372,rectangle
58.2133,25.7142,rectangle
59.3362,25.7142,rectangle
58.2133,26.8372,rectangle
59.3362,26.8372,rectangle
60.4582,25.7142,rectangle
61.5811,25.7142,rectangle
60.4582,26.8372,rectangle
61.5811,26.8372,rectangle
62.7034,25.7145,rectangle
63.8258,25.7145,rectangle
64.9483,25.7145,rectangle
62.7034,26.8369,rectangle
63.8258,26.8369,rectangle
64.9483,26.8369,rectangle
66.0705,25.7142,rectangle
67.1934,25.7142,rectangle
66.0705,26.8372,rectangle
67.1932,26.8369,rectangle
68.3154,25.7142,rectangle
69.4384,25.7142,rectangle
68.3154,26.8372,rectangle
69.4384,26.8372,rectangle
70.5603,25.7142,rectangle
71.6833,25.7142,rectangle
70.5603,26.8372,rectangle
71.6833,26.8372,rectangle
72.8053,25.7142,rectangle
73.9282,25.7142,rectangle
72.8056,26.8369,rectangle
73.9282,26.8372,rectangle
75.0504,25.7145,rectangle
76.1729,25.7145,rectangle
77.2954,25.7145,rectangle
75.0504,26.8369,rectangle
76.1729,26.8369,rectangle
77.2954,26.8369,rectangle
78.4176,25.7142,rectangle
79.5405,25.7142,rectangle
78.4176,26.8372,rectangle
79.5405,26.8372,rectangle
80.6625,25.7142,rectangle
81.7855,25.7142,rectangle
80.6625,26.8372,rectangle
81.7855,26.8372,rectangle
82.9074,25.7142,rectangle
84.0304,25.7142,rectangle
82.9074,26.8372,rectangle
84.0304,26.8372,rectangle
85.1526,25.7145,rectangle
86.2751,25.7145,rectangle
87.3975,25.7145,rectangle
85.1526,26.8369,rectangle
86.2751,26.8369,rectangle
87.3975,26.8369,rectangle
88.5197,25.7142,rectangle
89.6427,25.7142,rectangle
88.5197,26.8372,rectangle
89.6424,26.8369,rectangle
90.7647,25.7142,rectangle
91.8876,25.7142,rectangle
90.7647,26.8372,rectangle
91.8876,26.8372,rectangle
93.0096,25.7142,rectangle
94.1325,25.7142,rectangle
93.0096,26.8372,rectangle
94.1325,26.8372,rectangle
95.2548,25.7145,rectangle
96.3772,25.7145,rectangle
97.4997,25.7145,rectangle
95.2548,26.8369,rectangle
96.3772,26.8369,rectangle
97.4997,26.8369,rectangle
98.6219,25.7142,rectangle
99.7446,25.7145,rectangle
98.6219,26.8372,rectangle
99.7446,26.8369,rectangle
100.867,25.7142,rectangle
101.99,25.7142,rectangle
100.867,26.8372,rectangle
101.99,26.8372,rectangle
103.112,25.7142,rectangle
104.235,25.7142,rectangle
103.112,26.8372,rectangle
104.235,26.8372,rectangle
105.357,25.7142,rectangle
106.48,25.7142,rectangle
105.357,26.8369,rectangle
106.48,26.8372,rectangle
107.602,25.7145,rectangle
108.724,25.7145,rectangle
109.847,25.7145,rectangle
107.602,26.8369,rectangle
108.724,26.8369,rectangle
109.847,26.8369,rectangle
110.969,25.7142,rectangle
112.092,25.7142,rectangle
110.969,26.8372,rectangle
112.092,26.8372,rectangle
113.214,25.7142,rectangle
114.337,25.7142,rectangle
113.214,26.8372,rectangle
114.337,26.8372,rectangle
115.459,25.7142,rectangle
116.582,25.7142,rectangle
115.459,26.8372,rectangle
116.582,26.8372,rectangle
117.704,25.7145,rectangle
118.826,25.7145,rectangle
119.949,25.7145,rectangle
117.704,26.8369,rectangle
118.826,26.8369,rectangle
119.949,26.8369,rectangle
121.071,25.7142,rectangle
122.194,25.7142,rectangle
121.071,26.8372,rectangle
122.194,26.8369,rectangle
123.316,25.7142,rectangle
124.439,25.7142,rectangle
123.316,26.8372,rectangle
124.439,26.8372,rectangle
125.561,25.7142,rectangle
126.684,25.7142,rectangle
125.561,26.8372,rectangle
126.684,26.8372,rectangle
127.806,25.7142,rectangle
128.929,25.7142,rectangle
127.806,26.8369,rectangle
128.929,26.8372,rectangle
130.051,25.7145,rectangle
131.174,25.7145,rectangle
132.296,25.7145,rectangle
130.051,26.8369,rectangle
131.174,26.8369,rectangle
132.296,26.8369,rectangle
133.418,25.7142,rectangle
134.541,25.7142,rectangle
133.418,26.8372,rectangle
134.541,26.8372,rectangle
135.663,25.7142,rectangle
136.786,25.7142,rectangle
135.663,26.8372,rectangle
136.786,26.8372,rectangle
137.908,25.7142,rectangle
139.031,25.7142,rectangle
137.908,26.8372,rectangle
139.031,26.8372,rectangle
140.153,25.7145,rectangle
141.276,25.7145,rectangle
142.398,25.7145,rectangle
140.153,26.8369,rectangle
141.276,26.8369,rectangle
142.398,26.8369,rectangle
143.52,25.7142,rectangle
144.643,25.7142,rectangle
143.52,26.8372,rectangle
144.643,26.8369,rectangle
145.765,25.7142,rectangle
146.888,25.7142,rectangle
145.765,26.8372,rectangle
146.888,26.8372,rectangle
148.01,25.7142,rectangle
149.133,25.7142,rectangle
148.01,26.8372,rectangle
149.133,26.8372,rectangle
150.255,25.7145,rectangle
151.378,25.7142,rectangle
150.255,26.8369,rectangle
151.378,26.8372,rectangle
152.5,25.7145,rectangle
153.623,25.7145,rectangle
154.745,25.7145,rectangle
152.5,26.8369,rectangle
153.623,26.8369,rectangle
154.745,26.8369,rectangle
155.867,25.7142,rectangle
156.99,25.7142,rectangle
155.867,26.8372,rectangle
156.99,26.8372,rectangle
158.112,25.7142,rectangle
159.235,25.7142,rectangle
158.112,26.8372,rectangle
159.235,26.8372,rectangle
160.357,25.7142,rectangle
161.48,25.7142,rectangle
160.358,26.8369,rectangle
161.48,26.8372,rectangle
162.602,25.7145,rectangle
163.725,25.7145,rectangle
164.847,25.7145,rectangle
162.602,26.8369,rectangle
163.725,26.8369,rectangle
164.847,26.8369,rectangle
165.97,25.7142,rectangle
167.093,25.7142,rectangle
165.97,26.8372,rectangle
167.093,26.8372,rectangle
168.215,25.7142,rectangle
169.337,25.7142,rectangle
168.215,26.8372,rectangle
169.337,26.8372,rectangle
170.459,25.7142,rectangle
171.582,25.7142,rectangle
170.459,26.8372,rectangle
171.582,26.8372,rectangle
172.705,25.7145,rectangle
173.827,25.7145,rectangle
174.95,25.7145,rectangle
172.705,26.8369,rectangle
173.827,26.8369,rectangle
174.95,26.8369,rectangle
176.072,25.7142,rectangle
177.195,25.7142,rectangle
176.072,26.8372,rectangle
177.194,26.8369,rectangle
178.317,25.7142,rectangle
179.44,25.7142,rectangle
178.317,26.8372,rectangle
179.44,26.8372,rectangle
180.562,25.7142,rectangle
181.685,25.7142,rectangle
180.562,26.8372,rectangle
181.685,26.8372,rectangle
182.807,25.7142,rectangle
183.93,25.7142,rectangle
182.807,26.8369,rectangle
183.93,26.8372,rectangle
185.052,25.7145,rectangle
186.174,25.7145,rectangle
187.297,25.7145,rectangle
185.052,26.8369,rectangle
186.174,26.8369,rectangle
187.297,26.8369,rectangle
188.419,25.7142,rectangle
189.542,25.7142,rectangle
188.419,26.8372,rectangle
189.542,26.8372,rectangle
190.664,25.7142,rectangle
191.787,25.7142,rectangle
190.664,26.8372,rectangle
191.787,26.8372,rectangle
192.909,25.7142,rectangle
194.032,25.7142,rectangle
192.909,26.8372,rectangle
194.032,26.8372,rectangle
195.154,25.7145,rectangle
196.276,25.7145,rectangle
197.399,25.7145,rectangle
195.154,26.8369,rectangle
196.276,26.8369,rectangle
197.399,26.8369,rectangle
198.521,25.7142,rectangle
199.644,25.7142,rectangle
198.521,26.8372,rectangle
199.644,26.8369,rectangle
200.766,25.7142,rectangle
201.889,25.7142,rectangle
200.766,26.8372,rectangle
201.889,26.8372,rectangle
203.011,25.7142,rectangle
204.134,25.7142,rectangle
203.011,26.8372,rectangle
204.134,26.8372,rectangle
205.256,25.7145,rectangle
206.379,25.7142,rectangle
205.256,26.8369,rectangle
206.379,26.8372,rectangle
207.501,25.7145,rectangle
208.623,25.7145,rectangle
209.746,25.7145,rectangle
207.501,26.8369,rectangle
208.623,26.8369,rectangle
209.746,26.8369,rectangle
210.868,25.7142,rectangle
211.991,25.7142,rectangle
210.868,26.8372,rectangle
211.991,26.8372,rectangle
213.113,25.7142,rectangle
214.236,25.7145,rectangle
213.113,26.8372,rectangle
214.236,26.8369,rectangle
35.7637,27.9594,rectangle
36.887,27.9591,rectangle
35.7637,29.0818,rectangle
36.887,29.0821,rectangle
38.0092,27.9594,rectangle
39.1319,27.9591,rectangle
38.0089,29.0821,rectangle
39.1319,29.0821,rectangle
40.2541,27.9594,rectangle
41.3766,27.9594,rectangle
42.499,27.9594,rectangle
40.2538,29.0821,rectangle
41.3765,29.0818,rectangle
42.499,29.0824,rectangle
43.6213,27.9591,rectangle
44.7439,27.9594,rectangle
43.6213,29.0821,rectangle
44.7442,29.0821,rectangle
45.8662,27.9591,rectangle
46.9888,27.9594,rectangle
45.8662,29.0821,rectangle
46.9891,29.0821,rectangle
48.1111,27.9591,rectangle
49.2341,27.9591,rectangle
48.1111,29.0821,rectangle
49.2341,29.0821,rectangle
50.3563,27.9594,rectangle
51.479,27.9591,rectangle
50.356,29.0821,rectangle
51.479,29.0821,rectangle
52.6012,27.9594,rectangle
53.7237,27.9594,rectangle
54.8461,27.9594,rectangle
52.6009,29.0821,rectangle
53.7237,29.0818,rectangle
54.8464,29.0821,rectangle
55.9683,27.9591,rectangle
57.091,27.9594,rectangle
55.9683,29.0821,rectangle
57.0913,29.0821,rectangle
58.2133,27.9591,rectangle
59.3362,27.9591,rectangle
58.2133,29.0821,rectangle
59.3362,29.0821,rectangle
60.4585,27.9594,rectangle
61.5811,27.9591,rectangle
60.4582,29.0821,rectangle
61.5811,29.0821,rectangle
62.7034,27.9594,rectangle
63.8258,27.9594,rectangle
64.9483,27.9594,rectangle
62.7031,29.0821,rectangle
63.8258,29.0818,rectangle
64.9486,29.0821,rectangle
66.0705,27.9591,rectangle
67.1932,27.9594,rectangle
66.0705,29.0821,rectangle
67.1934,29.0821,rectangle
68.3154,27.9591,rectangle
69.4381,27.9594,rectangle
68.3154,29.0821,rectangle
69.4384,29.0821,rectangle
70.5606,27.9594,rectangle
71.6833,27.9591,rectangle
70.5603,29.0821,rectangle
71.6833,29.0821,rectangle
72.8056,27.9594,rectangle
73.9282,27.9591,rectangle
72.8053,29.0821,rectangle
73.9282,29.0821,rectangle
75.0504,27.9594,rectangle
76.1729,27.9594,rectangle
77.2954,27.9594,rectangle
75.0502,29.0821,rectangle
76.1729,29.0818,rectangle
77.2956,29.0821,rectangle
78.4176,27.9591,rectangle
79.5402,27.9594,rectangle
78.4176,29.0821,rectangle
79.5405,29.0821,rectangle
80.6625,27.9591,rectangle
81.7855,27.9591,rectangle
80.6625,29.0821,rectangle
81.7855,29.0821,rectangle
82.9077,27.9594,rectangle
84.0304,27.9591,rectangle
82.9074,29.0821,rectangle
84.0304,29.0821,rectangle
85.1526,27.9594,rectangle
86.2751,27.9594,rectangle
87.3975,27.9594,rectangle
85.1523,29.0821,rectangle
86.275,29.0818,rectangle
87.3978,29.0821,rectangle
88.5197,27.9591,rectangle
89.6424,27.9594,rectangle
88.5197,29.0821,rectangle
89.6427,29.0821,rectangle
90.7647,27.9591,rectangle
91.8876,27.9591,rectangle
90.7647,29.0821,rectangle
91.8876,29.0821,rectangle
93.0099,27.9594,rectangle
94.1325,27.9591,rectangle
93.0096,29.0821,rectangle
94.1325,29.0821,rectangle
95.2548,27.9594,rectangle
96.3772,27.9594,rectangle
97.4997,27.9594,rectangle
95.2545,29.0821,rectangle
96.3772,29.0818,rectangle
97.4997,29.0824,rectangle
98.6216,27.9594,rectangle
99.7446,27.9594,rectangle
98.6219,29.0821,rectangle
99.7448,29.0821,rectangle
100.867,27.9591,rectangle
101.989,27.9594,rectangle
100.867,29.0821,rectangle
101.99,29.0821,rectangle
103.112,27.9591,rectangle
104.235,27.9591,rectangle
103.112,29.0821,rectangle
104.235,29.0821,rectangle
105.357,27.9594,rectangle
106.48,27.9591,rectangle
105.357,29.0821,rectangle
106.48,29.0821,rectangle
107.602,27.9594,rectangle
108.724,27.9594,rectangle
109.847,27.9594,rectangle
107.602,29.0821,rectangle
108.724,29.0818,rectangle
109.847,29.0821,rectangle
110.969,27.9591,rectangle
112.092,27.9594,rectangle
110.969,29.0821,rectangle
112.092,29.0821,rectangle
113.214,27.9591,rectangle
114.337,27.9591,rectangle
113.214,29.0821,rectangle
114.337,29.0821,rectangle
115.459,27.9594,rectangle
116.582,27.9591,rectangle
115.459,29.0821,rectangle
116.582,29.0821,rectangle
117.704,27.9594,rectangle
118.826,27.9594,rectangle
119.949,27.9594,rectangle
117.704,29.0821,rectangle
118.826,29.0818,rectangle
119.949,29.0821,rectangle
121.071,27.9591,rectangle
122.194,27.9594,rectangle
121.071,29.0821,rectangle
122.194,29.0821,rectangle
123.316,27.9591,rectangle
124.439,27.9594,rectangle
123.316,29.0821,rectangle
124.439,29.0821,rectangle
125.561,27.9594,rectangle
126.684,27.9591,rectangle
125.561,29.0821,rectangle
126.684,29.0821,rectangle
127.806,27.9594,rectangle
128.929,27.9591,rectangle
127.806,29.0821,rectangle
128.929,29.0821,rectangle
130.051,27.9594,rectangle
131.174,27.9594,rectangle
132.296,27.9594,rectangle
130.051,29.0821,rectangle
131.174,29.0818,rectangle
132.296,29.0821,rectangle
133.418,27.9591,rectangle
134.541,27.9594,rectangle
133.418,29.0821,rectangle
134.541,29.0821,rectangle
135.663,27.9591,rectangle
136.786,27.9591,rectangle
135.663,29.0821,rectangle
136.786,29.0821,rectangle
137.908,27.9594,rectangle
139.031,27.9591,rectangle
137.908,29.0821,rectangle
139.031,29.0821,rectangle
140.153,27.9594,rectangle
141.276,27.9594,rectangle
142.398,27.9594,rectangle
140.153,29.0821,rectangle
141.276,29.0818,rectangle
142.398,29.0821,rectangle
143.52,27.9591,rectangle
144.643,27.9594,rectangle
143.52,29.0821,rectangle
144.643,29.0821,rectangle
145.765,27.9591,rectangle
146.888,27.9591,rectangle
145.765,29.0821,rectangle
146.888,29.0821,rectangle
148.011,27.9594,rectangle
149.133,27.9591,rectangle
148.01,29.0821,rectangle
149.133,29.0821,rectangle
150.255,27.9594,rectangle
151.378,27.9594,rectangle
150.255,29.0821,rectangle
151.378,29.0821,rectangle
152.5,27.9594,rectangle
153.623,27.9594,rectangle
154.745,27.9594,rectangle
152.5,29.0824,rectangle
153.623,29.0818,rectangle
154.746,29.0821,rectangle
155.867,27.9591,rectangle
156.99,27.9594,rectangle
155.867,29.0821,rectangle
156.99,29.0821,rectangle
158.112,27.9591,rectangle
159.235,27.9591,rectangle
158.112,29.0821,rectangle
159.235,29.0821,rectangle
160.358,27.9594,rectangle
161.48,27.9591,rectangle
160.357,29.0821,rectangle
161.48,29.0821,rectangle
162.602,27.9594,rectangle
163.725,27.9594,rectangle
164.847,27.9594,rectangle
162.602,29.0821,rectangle
163.725,29.0818,rectangle
164.848,29.0821,rectangle
165.97,27.9591,rectangle
167.092,27.9594,rectangle
165.97,29.0821,rectangle
167.093,29.0821,rectangle
168.215,27.9591,rectangle
169.337,27.9591,rectangle
168.215,29.0821,rectangle
169.337,29.0821,rectangle
170.46,27.9594,rectangle
171.582,27.9591,rectangle
170.459,29.0821,rectangle
171.582,29.0821,rectangle
172.705,27.9594,rectangle
173.827,27.9594,rectangle
174.95,27.9594,rectangle
172.704,29.0821,rectangle
173.827,29.0818,rectangle
174.95,29.0821,rectangle
176.072,27.9591,rectangle
177.194,27.9594,rectangle
176.072,29.0821,rectangle
177.195,29.0821,rectangle
178.317,27.9591,rectangle
179.439,27.9594,rectangle
178.317,29.0821,rectangle
179.44,29.0821,rectangle
180.562,27.9594,rectangle
181.685,27.9591,rectangle
180.562,29.0821,rectangle
181.685,29.0821,rectangle
182.807,27.9594,rectangle
183.93,27.9591,rectangle
182.807,29.0821,rectangle
183.93,29.0821,rectangle
185.052,27.9594,rectangle
186.174,27.9594,rectangle
187.297,27.9594,rectangle
185.051,29.0821,rectangle
186.174,29.0818,rectangle
187.297,29.0821,rectangle
188.419,27.9591,rectangle
189.542,27.9594,rectangle
188.419,29.0821,rectangle
189.542,29.0821,rectangle
190.664,27.9591,rectangle
191.787,27.9591,rectangle
190.664,29.0821,rectangle
191.787,29.0821,rectangle
192.909,27.9594,rectangle
194.032,27.9591,rectangle
192.909,29.0821,rectangle
194.032,29.0821,rectangle
195.154,27.9594,rectangle
196.276,27.9594,rectangle
197.399,27.9594,rectangle
195.154,29.0821,rectangle
196.276,29.0818,rectangle
197.399,29.0821,rectangle
198.521,27.9591,rectangle
199.644,27.9594,rectangle
198.521,29.0821,rectangle
199.644,29.0821,rectangle
200.766,27.9591,rectangle
201.889,27.9591,rectangle
200.766,29.0821,rectangle
201.889,29.0821,rectangle
203.011,27.9594,rectangle
204.134,27.9591,rectangle
203.011,29.0821,rectangle
204.134,29.0821,rectangle
205.256,27.9594,rectangle
206.379,27.9591,rectangle
205.256,29.0821,rectangle
206.379,29.0821,rectangle
207.501,27.9594,rectangle
208.623,27.9594,rectangle
209.746,27.9594,rectangle
207.501,29.0824,rectangle
208.623,29.0818,rectangle
209.746,29.0821,rectangle
210.868,27.9591,rectangle
211.991,27.9594,rectangle
210.868,29.0821,rectangle
211.991,29.0821,rectangle
213.113,27.9591,rectangle
214.236,27.9594,rectangle
213.113,29.0821,rectangle
214.236,29.0818,rectangle
35.7637,30.2043,rectangle
36.8867,30.2043,rectangle
35.7637,31.3267,rectangle
36.8867,31.3268,rectangle
35.7637,32.4492,rectangle
36.8867,32.4492,rectangle
38.0092,30.2043,rectangle
39.1319,30.204,rectangle
38.0092,31.3268,rectangle
39.1316,31.3267,rectangle
38.0092,32.4492,rectangle
39.1316,32.4492,rectangle
40.2541,30.2043,rectangle
41.3766,30.2043,rectangle
42.499,30.2043,rectangle
40.2541,31.3268,rectangle
41.3765,31.3267,rectangle
42.499,31.3268,rectangle
40.2541,32.4492,rectangle
41.3766,32.4492,rectangle
42.499,32.4492,rectangle
43.6209,30.2043,rectangle
44.7439,30.2043,rectangle
43.6215,31.3267,rectangle
44.7439,31.3268,rectangle
43.6209,32.4492,rectangle
44.7439,32.4492,rectangle
45.8662,30.204,rectangle
46.9888,30.2043,rectangle
45.8665,31.3267,rectangle
46.9888,31.3268,rectangle
45.8665,32.4492,rectangle
46.9888,32.4492,rectangle
48.1114,30.2043,rectangle
49.2338,30.2043,rectangle
48.1114,31.3268,rectangle
49.2338,31.3267,rectangle
48.1114,32.4492,rectangle
49.2338,32.4492,rectangle
50.3563,30.2043,rectangle
51.4793,30.2043,rectangle
50.3563,31.3268,rectangle
51.4787,31.3267,rectangle
50.3563,32.4492,rectangle
51.4793,32.4492,rectangle
52.6012,30.2043,rectangle
53.7237,30.2043,rectangle
54.8461,30.2043,rectangle
52.6012,31.3268,rectangle
53.7237,31.3267,rectangle
54.8461,31.3268,rectangle
52.6012,32.4492,rectangle
53.7237,32.4492,rectangle
54.8461,32.4492,rectangle
55.9683,30.204,rectangle
57.091,30.2043,rectangle
55.9686,31.3267,rectangle
57.091,31.3268,rectangle
55.968,32.4492,rectangle
57.091,32.4492,rectangle
58.2135,30.2043,rectangle
59.3359,30.2043,rectangle
58.2135,31.3267,rectangle
59.3359,31.3267,rectangle
58.2135,32.4492,rectangle
59.3359,32.4492,rectangle
60.4585,30.2043,rectangle
61.5811,30.204,rectangle
60.4585,31.3268,rectangle
61.5809,31.3267,rectangle
60.4585,32.4492,rectangle
61.5811,32.4495,rectangle
62.7034,30.2043,rectangle
63.8258,30.2043,rectangle
64.9483,30.2043,rectangle
62.7034,31.3268,rectangle
63.8258,31.3267,rectangle
64.9483,31.3268,rectangle
62.7034,32.4492,rectangle
63.8258,32.4492,rectangle
64.9483,32.4492,rectangle
66.0702,30.2043,rectangle
67.1932,30.2043,rectangle
66.0708,31.3267,rectangle
67.1932,31.3268,rectangle
66.0702,32.4492,rectangle
67.1932,32.4492,rectangle
68.3154,30.204,rectangle
69.4381,30.2043,rectangle
68.3157,31.3267,rectangle
69.4381,31.3268,rectangle
68.3157,32.4492,rectangle
69.4381,32.4492,rectangle
70.5606,30.2043,rectangle
71.6833,30.204,rectangle
70.5606,31.3268,rectangle
71.683,31.3267,rectangle
70.5606,32.4492,rectangle
71.683,32.4492,rectangle
72.8056,30.2043,rectangle
73.9285,30.2043,rectangle
72.8056,31.3268,rectangle
73.9279,31.3267,rectangle
72.8056,32.4492,rectangle
73.9285,32.4492,rectangle
75.0504,30.2043,rectangle
76.1729,30.2043,rectangle
77.2954,30.2043,rectangle
75.0504,31.3268,rectangle
76.1729,31.3267,rectangle
77.2954,31.3268,rectangle
75.0504,32.4492,rectangle
76.1729,32.4492,rectangle
77.2954,32.4492,rectangle
78.4176,30.204,rectangle
79.5402,30.2043,rectangle
78.4179,31.3267,rectangle
79.5402,31.3268,rectangle
78.4176,32.4495,rectangle
79.5402,32.4492,rectangle
80.6628,30.2043,rectangle
81.7852,30.2043,rectangle
80.6628,31.3267,rectangle
81.7852,31.3267,rectangle
80.6628,32.4492,rectangle
81.7852,32.4492,rectangle
82.9077,30.2043,rectangle
84.0304,30.204,rectangle
82.9077,31.3268,rectangle
84.0301,31.3267,rectangle
82.9077,32.4492,rectangle
84.0307,32.4492,rectangle
85.1526,30.2043,rectangle
86.2751,30.2043,rectangle
87.3975,30.2043,rectangle
85.1526,31.3268,rectangle
86.275,31.3267,rectangle
87.3975,31.3268,rectangle
85.1526,32.4492,rectangle
86.2751,32.4492,rectangle
87.3975,32.4492,rectangle
88.5197,30.204,rectangle
89.6424,30.2043,rectangle
88.52,31.3267,rectangle
89.6424,31.3268,rectangle
88.5194,32.4492,rectangle
89.6424,32.4492,rectangle
90.7649,30.2043,rectangle
91.8873,30.2043,rectangle
90.7649,31.3267,rectangle
91.8873,31.3268,rectangle
90.7649,32.4492,rectangle
91.8873,32.4492,rectangle
93.0099,30.2043,rectangle
94.1325,30.204,rectangle
93.0099,31.3268,rectangle
94.1323,31.3267,rectangle
93.0099,32.4492,rectangle
94.1323,32.4492,rectangle
95.2548,30.2043,rectangle
96.3772,30.2043,rectangle
97.4997,30.2043,rectangle
95.2548,31.3268,rectangle
96.3772,31.3267,rectangle
97.4997,31.3268,rectangle
95.2548,32.4492,rectangle
96.3772,32.4492,rectangle
97.4997,32.4492,rectangle
98.6216,30.2043,rectangle
99.7446,30.2043,rectangle
98.6222,31.3267,rectangle
